2015/5/12,0,0,0,0,0,3062,0,6,11,0,0,0,0,6,11,0,5296,0,0,0,0,0,0,0,0,0,,,,,,86229,,86093,86065,,,,,86093,86065,,86056,,,,,,,,,,,,,,,1100,,5554,2751,,,,,5554,2751,,1107,,,,,,,,,,,,,,,38381.26061,,63235.66667,69595.63636,,,,,63235.66667,69595.63636,,75618.48433,,,,,,,,,,,,,,,27506.77509,,30969.50737,22408.86303,,,,,30969.50737,22408.86303,,9423.947061,,,,,,,,,
2015/5/13,0,0,0,0,0,2340,0,8,9,0,0,0,0,9,11,0,98,0,0,0,0,0,0,0,0,0,,,,,,81501,,72553,72948,,,,,72553,72962,,85481,,,,,,,,,,,,,,,676,,10164,5110,,,,,10164,5110,,2758,,,,,,,,,,,,,,,39633.09103,,30076.5,35278.44444,,,,,30139.33333,42091.18182,,55087.29592,,,,,,,,,,,,,,,19575.384,,23901.06019,29691.56075,,,,,22358.18923,30578.20177,,23560.3742,,,,,,,,,
2015/5/14,0,0,0,0,0,3130,0,7,8,0,0,0,0,7,8,0,600,0,0,0,0,0,0,0,0,0,,,,,,79746,,60711,61186,,,,,60711,61186,,85516,,,,,,,,,,,,,,,2066,,2050,53519,,,,,2050,53519,,893,,,,,,,,,,,,,,,41375.75112,,49357.57143,58829.25,,,,,49357.57143,58829.25,,43512.94333,,,,,,,,,,,,,,,25796.1325,,21677.41271,3291.350559,,,,,21677.41271,3291.350559,,24470.37946,,,,,,,,,
2015/5/15,0,0,0,0,0,1552,0,6,9,0,0,0,0,6,9,1,539,0,0,0,0,0,0,0,0,0,,,,,,62725,,62737,50940,,,,,62737,50940,,84819,,,,,,,,,,,,,,,2224,,2209,5126,,,,,2209,5126,,1159,,,,,,,,,,,,,,,26944.99162,,49859.16667,36813.44444,,,,,49859.16667,36813.44444,,41340.71614,,,,,,,,,,,,,,,20241.59264,,24282.22545,14492.77412,,,,,24282.22545,14492.77412,,25320.9065,,,,,,,,,
2015/5/16,0,0,0,0,0,3572,0,4,2,0,0,0,0,4,2,0,453,0,0,0,0,0,0,0,0,0,,,,,,82896,,,,,,,,,,,85542,,,,,,,,,,,,,,,3390,,,,,,,,,,,1411,,,,,,,,,,,,,,,38312.81439,,,,,,,,,,,44418.54084,,,,,,,,,,,,,,,25147.87309,,,,,,,,,,,24274.66729,,,,,,,,,
2015/5/17,0,0,0,0,0,1501,0,1,5,0,0,0,0,1,5,0,487,0,0,0,0,0,0,0,0,0,,,,,,83662,,,56367,,,,,,56367,,84429,,,,,,,,,,,,,,,1158,,,83,,,,,,83,,124,,,,,,,,,,,,,,,39984.73418,,,31232.4,,,,,,31232.4,,42804.66119,,,,,,,,,,,,,,,14898.04461,,,26579.40008,,,,,,26579.40008,,25567.97119,,,,,,,,,
2015/5/18,0,0,0,0,0,2617,0,2,9,0,0,0,0,2,10,0,654,0,0,0,8,0,0,0,0,0,,,,,,76894,,,76882,,,,,,76882,,86319,,,,56171,,,,,,,,,,,8133,,,10709,,,,,,10709,,150,,,,54303,,,,,,,,,,,40111.88231,,,49741.33333,,,,,,46416,,44427.30122,,,,55345.125,,,,,,,,,,,28067.14497,,,24736.79872,,,,,,25583.15298,,23423.31264,,,,728.6538346,,,,,
2015/5/19,0,0,0,0,0,1847,0,3,1,0,1,0,0,3,1,0,1042,0,0,0,0,0,0,0,0,0,,,,,,86093,,,,,,,,,,,86177,,,,,,,,,,,,,,,6067,,,,,,,,,,,109,,,,,,,,,,,,,,,34707.4732,,,,,,,,,,,28283.76583,,,,,,,,,,,,,,,22382.16607,,,,,,,,,,,25682.85911,,,,,,,,,
2015/5/20,0,0,0,0,0,2612,0,2,0,0,0,0,0,2,0,0,2168,0,0,0,0,0,0,0,0,0,,,,,,73687,,,,,,,,,,,85962,,,,,,,,,,,,,,,880,,,,,,,,,,,104,,,,,,,,,,,,,,,39437.55398,,,,,,,,,,,20807.74539,,,,,,,,,,,,,,,29762.17428,,,,,,,,,,,17314.28976,,,,,,,,,
2015/5/21,0,0,0,0,0,2157,0,5,3,0,0,0,0,5,3,0,467,0,0,0,0,0,0,0,0,0,,,,,,81219,,75002,,,,,,75002,,,85134,,,,,,,,,,,,,,,5863,,37932,,,,,,37932,,,179,,,,,,,,,,,,,,,57429.89013,,54046.8,,,,,,54046.8,,,42793.38116,,,,,,,,,,,,,,,15525.62934,,15546.29321,,,,,,15546.29321,,,25248.87992,,,,,,,,,
2015/5/22,0,0,0,0,0,2515,0,3,1,0,0,0,1,3,1,0,660,0,0,0,0,0,0,0,0,0,,,,,,83684,,,,,,,,,,,84894,,,,,,,,,,,,,,,2765,,,,,,,,,,,1064,,,,,,,,,,,,,,,50067.24175,,,,,,,,,,,39994.75303,,,,,,,,,,,,,,,28550.76116,,,,,,,,,,,21530.30493,,,,,,,,,
2015/5/23,0,0,0,0,0,2223,0,1,1,0,0,0,0,1,1,2,451,0,0,0,0,0,0,0,0,0,,,,,,80136,,,,,,,,,,,84547,,,,,,,,,,,,,,,14899,,,,,,,,,,,1257,,,,,,,,,,,,,,,49489.90643,,,,,,,,,,,42859.29047,,,,,,,,,,,,,,,11216.57507,,,,,,,,,,,24863.57134,,,,,,,,,
2015/5/24,0,0,0,0,0,1584,0,5,10,0,0,0,1,5,10,1,508,0,0,0,0,0,0,0,0,0,,,,,,83420,,83023,83410,,,,,83023,83410,,85668,,,,,,,,,,,,,,,1821,,19975,2626,,,,,19975,2626,,188,,,,,,,,,,,,,,,48332.64583,,65482.8,56159.3,,,,,65482.8,56159.3,,40765.72047,,,,,,,,,,,,,,,29823.33317,,25687.37515,31628.14022,,,,,25687.37515,31628.14022,,25486.2286,,,,,,,,,
2015/5/25,0,0,0,0,0,1582,0,1,11,0,0,0,0,1,11,2,494,0,0,0,0,0,0,0,0,0,,,,,,84334,,,82630,,,,,,82630,,86335,,,,,,,,,,,,,,,17625,,,21286,,,,,,21286,,1367,,,,,,,,,,,,,,,52148.92794,,,49886,,,,,,49886,,39332.51215,,,,,,,,,,,,,,,10843.66043,,,20496.33345,,,,,,20496.33345,,24644.85591,,,,,,,,,
2015/5/26,0,0,0,0,0,1942,0,2,3,0,0,0,0,2,3,0,506,0,0,0,0,0,0,0,0,0,,,,,,82138,,,,,,,,,,,85613,,,,,,,,,,,,,,,2064,,,,,,,,,,,883,,,,,,,,,,,,,,,19033.94387,,,,,,,,,,,44509.77273,,,,,,,,,,,,,,,16883.38106,,,,,,,,,,,24553.85507,,,,,,,,,
2015/5/27,0,0,0,0,0,1825,0,3,7,0,0,1,0,3,7,0,512,0,0,0,0,0,0,0,0,0,,,,,,84885,,,78951,,,,,,78951,,84797,,,,,,,,,,,,,,,3003,,,27013,,,,,,27013,,317,,,,,,,,,,,,,,,47167.07507,,,57611.71429,,,,,,57611.71429,,42348.32227,,,,,,,,,,,,,,,25082.00489,,,17913.15261,,,,,,17913.15261,,25219.4145,,,,,,,,,
2015/5/28,0,0,0,0,0,2335,0,2,1,0,0,0,0,2,1,0,1148,0,0,0,0,0,0,0,0,0,,,,,,85314,,,,,,,,,,,85650,,,,,,,,,,,,,,,2676,,,,,,,,,,,391,,,,,,,,,,,,,,,48544.71178,,,,,,,,,,,53747.04355,,,,,,,,,,,,,,,29645.42614,,,,,,,,,,,20175.71974,,,,,,,,,
2015/5/29,0,0,0,0,0,2093,0,4,6,3,0,1,0,4,7,2,395,0,0,0,0,0,0,0,0,0,,,,,,78359,,,18831,,,,,,18867,,84066,,,,,,,,,,,,,,,85,,,73,,,,,,73,,2487,,,,,,,,,,,,,,,44725.02007,,,8475.5,,,,,,9960,,41006.78228,,,,,,,,,,,,,,,25571.06074,,,5981.678285,,,,,,6726.30986,,22731.42533,,,,,,,,,
2015/5/30,0,0,0,0,0,354,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,40312,,,,,,,,40228,,,,,,,,,,,,,,,,,,37221,,,,,,,,40081,,,,,,,,,,,,,,,,,,38301.4322,,,,,,,,40142.11111,,,,,,,,,,,,,,,,,,1397.705342,,,,,,,,64.69243473,,,,,,,,,,,,
2015/6/2,0,0,0,0,0,1564,0,2,5,0,0,0,0,2,5,0,18,0,0,0,0,0,0,0,0,0,,,,,,80437,,,74981,,,,,,74981,,84832,,,,,,,,,,,,,,,32386,,,38408,,,,,,38408,,39558,,,,,,,,,,,,,,,62001.34974,,,65415.4,,,,,,65415.4,,61140.16667,,,,,,,,,,,,,,,20385.81657,,,15860.28166,,,,,,15860.28166,,13189.8441,,,,,,,,,
2015/6/3,0,0,0,0,0,1481,0,2,10,0,0,0,0,2,10,0,1381,0,0,0,0,0,0,0,0,0,,,,,,81308,,,70689,,,,,,70689,,80428,,,,,,,,,,,,,,,990,,,967,,,,,,967,,1726,,,,,,,,,,,,,,,47842.97974,,,57792.3,,,,,,57792.3,,53131.74149,,,,,,,,,,,,,,,12119.94626,,,24432.95495,,,,,,24432.95495,,14016.0294,,,,,,,,,
2015/6/4,2,0,0,0,0,2901,0,34,6,0,0,0,0,34,6,0,468,0,0,0,0,0,0,0,0,0,,,,,,85706,,60068,85677,,,,,60068,85677,,85129,,,,,,,,,,,,,,,12516,,12497,16609,,,,,12497,16609,,13297,,,,,,,,,,,,,,,45797.31472,,26909.79412,55006.33333,,,,,26909.76471,55006.33333,,62091.85684,,,,,,,,,,,,,,,24392.06724,,6743.262522,30845.10881,,,,,6743.273214,30845.10881,,17465.13985,,,,,,,,,
2015/6/5,0,0,0,0,0,1978,0,24,11,0,0,3,1,24,11,0,1738,0,0,0,0,0,0,0,0,0,,,,,,62134,,41061,62046,,,,,41061,62045,,86366,,,,,,,,,,,,,,,1295,,1290,1213,,,,,1290,1213,,2060,,,,,,,,,,,,,,,38893.32558,,29703.41667,26671.90909,,,,,29703.375,26671.81818,,41129.85155,,,,,,,,,,,,,,,20331.62057,,12609.23447,16166.64698,,,,,12609.27395,16166.42818,,11652.65509,,,,,,,,,
2015/6/6,0,0,0,0,1,2282,0,4,8,0,0,2,0,4,8,0,1546,0,0,0,0,0,0,0,0,0,,,,,,80860,,,83333,,,,,,83333,,84292,,,,,,,,,,,,,,,18867,,,22098,,,,,,22098,,63,,,,,,,,,,,,,,,46659.6227,,,50937.625,,,,,,50937.625,,55057.174,,,,,,,,,,,,,,,25322.17524,,,30805.84274,,,,,,30805.84274,,19183.47447,,,,,,,,,
2015/6/7,0,0,0,0,0,1821,0,7,9,0,0,4,0,7,9,0,2036,0,0,0,0,0,0,0,0,0,,,,,,81419,,70586,28632,,,,,70586,28632,,86317,,,,,,,,,,,,,,,3986,,3978,10713,,,,,3978,10713,,480,,,,,,,,,,,,,,,41918.94069,,33716,16071.55556,,,,,33716,16071.55556,,36385.67731,,,,,,,,,,,,,,,21343.70116,,19573.14284,5606.376573,,,,,19573.14284,5606.376573,,19743.66841,,,,,,,,,
2015/6/8,1,0,0,0,0,2430,0,7,5,0,0,0,1,7,5,0,1901,0,0,0,0,0,0,0,0,0,,,,,,86018,,81013,86012,,,,,81013,86012,,84607,,,,,,,,,,,,,,,6620,,15964,55900,,,,,15964,55900,,394,,,,,,,,,,,,,,,44027.13663,,47513.57143,70616.4,,,,,47513.57143,70616.4,,26759.27985,,,,,,,,,,,,,,,26047.49012,,24880.94545,12665.62793,,,,,24880.94545,12665.62793,,15224.85407,,,,,,,,,
2015/6/9,0,1,0,0,0,1825,0,3,4,0,0,0,0,3,4,0,587,0,0,0,0,0,0,0,0,0,,,,,,85142,,,,,,,,,,,86315,,,,,,,,,,,,,,,1940,,,,,,,,,,,1951,,,,,,,,,,,,,,,47820.40822,,,,,,,,,,,51111.3356,,,,,,,,,,,,,,,24437.48,,,,,,,,,,,23029.87154,,,,,,,,,
2015/6/10,1,0,0,0,0,2357,0,1,2,0,0,1,0,1,2,0,576,0,0,0,0,0,0,0,0,0,,,,,,80646,,,,,,,,,,,84496,,,,,,,,,,,,,,,5480,,,,,,,,,,,130,,,,,,,,,,,,,,,52573.49852,,,,,,,,,,,45311.32813,,,,,,,,,,,,,,,26907.56544,,,,,,,,,,,21650.40299,,,,,,,,,
2015/6/11,3,0,0,0,0,2814,0,3,11,0,0,0,0,3,11,8,1086,0,0,0,0,0,0,0,0,0,,,,,,84057,,,84053,,,,,,84053,20053,85518,,,,,,,,,,,,,,,2532,,,4624,,,,,,4624,12176,760,,,,,,,,,,,,,,,33446.52807,,,28645.72727,,,,,,28645.72727,14299.25,38284.15009,,,,,,,,,,,,,,,23180.66141,,,34340.65254,,,,,,34340.65254,3555.743312,16277.17475,,,,,,,,,
2015/6/12,2,1,0,0,1,2687,0,2,14,0,0,0,0,2,16,0,667,0,0,0,0,0,0,0,0,0,,,,,,78370,,,77762,,,,,,77762,,84926,,,,,,,,,,,,,,,6668,,,33019,,,,,,33019,,28,,,,,,,,,,,,,,,44631.61816,,,54138.85714,,,,,,54012.875,,48810.94903,,,,,,,,,,,,,,,29729.54639,,,17863.12468,,,,,,16633.22681,,22924.0733,,,,,,,,,
2015/6/13,0,0,0,0,0,2263,0,6,16,1,0,0,0,6,17,0,453,0,0,0,0,0,0,0,0,0,,,,,,85989,,80892,82931,,,,,80892,82931,,86069,,,,,,,,,,,,,,,14495,,21605,21603,,,,,21605,21603,,0,,,,,,,,,,,,,,,50068.27574,,43902.5,53401.0625,,,,,43902.5,52530.52941,,42718.11479,,,,,,,,,,,,,,,14515.30935,,20724.65589,21868.3255,,,,,20724.65589,21475.98089,,25507.46037,,,,,,,,,
2015/6/14,3,0,0,0,0,2810,0,1,2,0,0,0,0,1,2,0,448,0,0,0,0,0,0,0,0,0,,,,,,80491,,,,,,,,,,,83964,,,,,,,,,,,,,,,146,,,,,,,,,,,609,,,,,,,,,,,,,,,48525.91352,,,,,,,,,,,41982.60045,,,,,,,,,,,,,,,26291.41388,,,,,,,,,,,24465.11697,,,,,,,,,
2015/6/15,0,0,0,0,0,2938,0,3,1,0,0,0,0,5,1,0,456,0,0,0,0,0,0,0,0,0,,,,,,85494,,,,,,,,41619,,,84331,,,,,,,,,,,,,,,17734,,,,,,,,17718,,,291,,,,,,,,,,,,,,,61104.23622,,,,,,,,24090,,,42194.17325,,,,,,,,,,,,,,,21751.87237,,,,,,,,10377.47614,,,25100.35629,,,,,,,,,
2015/6/16,3,0,0,0,0,2284,0,2,8,0,0,0,0,2,8,0,439,0,0,0,0,0,0,0,0,0,,,,,,82692,,,82675,,,,,,82675,,86028,,,,,,,,,,,,,,,487,,,11621,,,,,,11621,,1301,,,,,,,,,,,,,,,42398.2014,,,37539.5,,,,,,37539.5,,44052.77677,,,,,,,,,,,,,,,25322.61699,,,25317.0372,,,,,,25317.0372,,25543.94754,,,,,,,,,
2015/6/17,0,0,0,0,0,1025,0,2,5,0,0,0,0,2,5,0,429,0,0,0,0,0,0,0,0,0,,,,,,82768,,,82767,,,,,,82767,,85471,,,,,,,,,,,,,,,5772,,,23779,,,,,,23779,,2881,,,,,,,,,,,,,,,31628.8361,,,39205.8,,,,,,39205.8,,44772.49184,,,,,,,,,,,,,,,22069.9894,,,24494.73855,,,,,,24494.73855,,24807.60053,,,,,,,,,
2015/6/18,3,0,0,0,0,3089,0,7,6,0,0,0,1,7,6,0,432,0,0,0,0,0,0,0,0,0,,,,,,85855,,77737,77794,,,,,77737,77794,,84330,,,,,,,,,,,,,,,3252,,14599,3250,,,,,14599,3250,,4573,,,,,,,,,,,,,,,53133.36031,,48423.28571,24899.16667,,,,,48423.28571,24899.16667,,45675.16435,,,,,,,,,,,,,,,25897.96775,,27725.57441,27443.84676,,,,,27725.57441,27443.84676,,23532.64311,,,,,,,,,
2015/6/19,0,0,0,0,0,1486,0,2,3,0,0,0,0,2,3,0,471,0,0,0,0,0,0,0,0,0,,,,,,82454,,,,,,,,,,,85391,,,,,,,,,,,,,,,5828,,,,,,,,,,,376,,,,,,,,,,,,,,,50810.45491,,,,,,,,,,,43900.81529,,,,,,,,,,,,,,,14972.54168,,,,,,,,,,,25084.87718,,,,,,,,,
2015/6/20,1,0,0,0,0,2311,0,6,23,0,0,0,0,6,23,0,458,0,0,0,0,0,0,0,0,0,,,,,,81641,,63069,81607,,,,,63069,81607,,83647,,,,,,,,,,,,,,,8812,,20138,15610,,,,,20138,15610,,110,,,,,,,,,,,,,,,45277.37906,,53705.83333,49891.26087,,,,,53705.83333,49891.26087,,42435.65066,,,,,,,,,,,,,,,27111.86744,,16498.08992,20735.68699,,,,,16498.08992,20735.68699,,24429.96601,,,,,,,,,
2015/6/21,2,0,0,0,0,50491,0,5,7,0,0,0,0,5,7,0,415,0,0,0,0,0,0,0,0,0,,,,,,84447,,76945,60607,,,,,76945,60607,,76397,,,,,,,,,,,,,,,849,,14698,836,,,,,14698,836,,110,,,,,,,,,,,,,,,79271.96221,,50892.8,38658.85714,,,,,50892.8,38658.85714,,39743.32289,,,,,,,,,,,,,,,8600.207779,,29584.61105,21829.39559,,,,,29584.61105,21829.39559,,22594.59372,,,,,,,,,
2015/6/22,0,0,0,0,0,2609,0,1,6,0,0,0,1,1,8,2,268,0,0,0,0,0,0,0,0,0,,,,,,81105,,,44030,,,,,,44030,,85516,,,,,,,,,,,,,,,49,,,1547,,,,,,1547,,13343,,,,,,,,,,,,,,,43766.6033,,,15644.16667,,,,,,16195.125,,58904.75,,,,,,,,,,,,,,,38058.8877,,,15688.29948,,,,,,13298.22237,,16097.42278,,,,,,,,,
2015/6/23,0,0,0,0,0,1650,0,4,9,0,0,0,0,4,9,0,497,0,0,0,0,0,0,0,0,0,,,,,,69457,,,69374,,,,,,69374,,85919,,,,,,,,,,,,,,,7089,,,22645,,,,,,22645,,932,,,,,,,,,,,,,,,45569.08848,,,27873.33333,,,,,,27873.33333,,43535.76459,,,,,,,,,,,,,,,16899.38005,,,15562.81717,,,,,,15562.81717,,24589.13608,,,,,,,,,
2015/6/24,0,0,0,0,0,2554,0,2,16,0,0,0,0,4,16,0,480,0,0,0,0,0,0,0,0,0,,,,,,84796,,,84308,,,,,,84308,,86398,,,,,,,,,,,,,,,3796,,,13800,,,,,,13800,,166,,,,,,,,,,,,,,,53541.01997,,,68929.1875,,,,,,68929.1875,,42683.82083,,,,,,,,,,,,,,,26697.59604,,,24951.96448,,,,,,24951.96448,,24850.41308,,,,,,,,,
2015/6/25,0,0,0,0,0,1608,0,4,8,0,0,0,0,4,9,0,463,0,0,0,0,0,0,0,0,0,,,,,,84717,,,83125,,,,,,83125,,85209,,,,,,,,,,,,,,,2112,,,6291,,,,,,6291,,2,,,,,,,,,,,,,,,47649.97015,,,56506.25,,,,,,56391.33333,,42513.7581,,,,,,,,,,,,,,,22631.01041,,,26678.4815,,,,,,24957.81552,,23642.51062,,,,,,,,,
2015/6/26,0,0,0,0,0,2129,0,2,9,0,0,0,0,2,9,3,422,0,0,0,0,0,0,0,0,0,,,,,,80752,,,75578,,,,,,75578,,85858,,,,,,,,,,,,,,,11798,,,11784,,,,,,11784,,712,,,,,,,,,,,,,,,51630.44199,,,35102.77778,,,,,,35102.77778,,42424.66114,,,,,,,,,,,,,,,27621.55236,,,24193.49785,,,,,,24193.49785,,24881.2737,,,,,,,,,
2015/6/27,1,0,0,0,1,2192,0,3,32,0,0,0,0,4,35,0,363,0,0,0,0,0,0,0,0,0,,,,,,73944,,,73924,,,,,,73924,,71583,,,,,,,,,,,,,,,5162,,,6793,,,,,,6793,,1347,,,,,,,,,,,,,,,40973.17518,,,52102.59375,,,,,,48497.68571,,38381.84298,,,,,,,,,,,,,,,21912.51285,,,19208.38663,,,,,,21894.02822,,20300.2517,,,,,,,,,
2015/6/28,0,0,0,0,0,2789,0,1,4,0,0,0,0,2,5,1,495,0,0,0,0,0,0,0,0,0,,,,,,84068,,,,,,,,,14515,,85660,,,,,,,,,,,,,,,1265,,,,,,,,,1239,,2647,,,,,,,,,,,,,,,53413.13374,,,,,,,,,6288.2,,46219.73333,,,,,,,,,,,,,,,27218.93755,,,,,,,,,5508.075998,,22911.99361,,,,,,,,,
2015/6/29,0,0,0,0,0,2232,0,7,4,0,0,1,0,7,5,1,447,0,0,0,2,0,0,0,0,0,,,,,,84313,,72332,,,,,,72332,73215,,86037,,,,,,,,,,,,,,,4466,,4468,,,,,,4468,4555,,1472,,,,,,,,,,,,,,,51619.60125,,35162,,,,,,35162,42026,,44077.78747,,,,,,,,,,,,,,,18620.52572,,22003.19309,,,,,,22003.19309,34994.80963,,24935.64424,,,,,,,,,
2015/6/30,0,0,0,0,0,2817,0,5,18,0,0,0,0,5,18,3,452,0,0,0,0,0,0,0,0,0,,,,,,81515,,63689,81399,,,,,63689,81398,,85460,,,,,,,,,,,,,,,446,,8209,414,,,,,8209,414,,1802,,,,,,,,,,,,,,,51855.84949,,41630.2,44629.72222,,,,,41630.2,44629.66667,,43235.65487,,,,,,,,,,,,,,,23832.88149,,22640.46349,29193.86083,,,,,22640.46349,29193.78674,,24824.92088,,,,,,,,,
2015/7/1,0,0,0,0,0,1715,0,7,17,0,0,0,1,8,17,0,1248,0,0,0,0,0,0,0,0,0,,,,,,84557,,83882,84528,,,,,83882,84528,,85271,,,,,,,,,,,,,,,5076,,10428,5020,,,,,10428,5020,,1315,,,,,,,,,,,,,,,54453.64082,,58478.57143,48741.70588,,,,,60677.875,48741.70588,,72623.72997,,,,,,,,,,,,,,,14936.99137,,27175.53672,31333.44845,,,,,25917.25074,31333.44845,,22197.35768,,,,,,,,,
2015/7/2,0,0,0,0,0,3237,0,2,6,0,0,0,0,2,6,0,444,0,0,0,0,0,0,0,0,0,,,,,,82143,,,82137,,,,,,82137,,86147,,,,,,,,,,,,,,,19959,,,21892,,,,,,21892,,200,,,,,,,,,,,,,,,55371.38307,,,49800.33333,,,,,,49800.33333,,42668.53604,,,,,,,,,,,,,,,24185.73189,,,21823.50944,,,,,,21823.50944,,26070.42669,,,,,,,,,
2015/7/3,0,0,0,0,0,3026,0,2,6,0,0,0,0,2,6,0,466,0,0,0,0,0,0,0,0,0,,,,,,80092,,,69521,,,,,,69521,,85671,,,,,,,,,,,,,,,1875,,,10470,,,,,,10470,,770,,,,,,,,,,,,,,,52397.31328,,,41650.83333,,,,,,41650.83333,,43716.86266,,,,,,,,,,,,,,,25620.24526,,,30401.72889,,,,,,30401.72889,,26391.45991,,,,,,,,,
2015/7/4,0,0,0,0,0,2711,0,2,5,0,0,0,0,2,5,0,468,0,0,0,0,0,0,0,0,0,,,,,,83133,,,55623,,,,,,55623,,83451,,,,,,,,,,,,,,,19790,,,30002,,,,,,30002,,115,,,,,,,,,,,,,,,56732.11509,,,48044.6,,,,,,48044.4,,40103.68162,,,,,,,,,,,,,,,22089.38133,,,10544.47077,,,,,,10544.44822,,24817.57968,,,,,,,,,
